CO(GT)_winsor,PT08.S1(CO)_winsor,PT08.S4(NO2)_winsor,T_winsor,RH_winsor,AH_winsor,day_winsor,year_winsor,quarter_winsor,weekday_winsor,NO2(GT)_winsor,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,day,year,quarter,month,weekday,week_year,CO(GT)_winsor,PT08.S1(CO)_winsor,C6H6(GT)_winsor,PT08.S2(NMHC)_winsor,NOx(GT)_winsor,PT08.S3(NOx)_winsor,NO2(GT)_winsor,PT08.S4(NO2)_winsor,PT08.S5(O3)_winsor,T_winsor,RH_winsor,AH_winsor,day_winsor,year_winsor,quarter_winsor,month_winsor,weekday_winsor,week_year_winsor,air_quality
0.08611609406524312,0.15867583690512432,0.5520591212734672,0.7853227367320538,0.34773568425585477,0.41926246887903057,0.9880365791010188,0.0,0.4425070493497598,0.9207822211616019,0.43590598296551286,0.6,873.0,5.6,792.0,73.0,1247.0,79.0,1397.0,589.0,23.2,30.2,0.8442,29.0,2004.0,2.0,5.0,5.0,22.0,0.6,873.0,5.6,792.0,73.0,1247.0,79.0,1397.0,589.0,23.2,30.2,0.8442,29.0,2004.0,2.0,5.0,5.0,22.0,moderate
0.16207587235046017,0.20002044968175986,0.5730645016878604,0.769422027731751,0.3712732279131318,0.41361218294383256,0.9880365791010188,0.0,0.4425070493497598,0.9207822211616019,0.4634869502970004,0.8,899.0,5.8,803.0,87.0,1221.0,83.0,1426.0,596.0,22.4,31.3,0.8365,29.0,2004.0,2.0,5.0,5.0,22.0,0.8,899.0,5.8,803.0,87.0,1221.0,83.0,1426.0,596.0,22.4,31.3,0.8365,29.0,2004.0,2.0,5.0,5.0,22.0,moderate
0.23002420943299887,0.23408192959269206,0.580920582501112,0.7550564513731336,0.3899424952735548,0.40512917803293313,0.9880365791010188,0.0,0.4425070493497598,0.9207822211616019,0.5270704950383144,1.0,921.0,7.0,856.0,98.0,1163.0,93.0,1437.0,681.0,21.7,32.2,0.825,29.0,2004.0,2.0,5.0,5.0,22.0,1.0,921.0,7.0,856.0,98.0,1163.0,93.0,1437.0,681.0,21.7,32.2,0.825,29.0,2004.0,2.0,5.0,5.0,22.0,moderate
0.2914909570500469,0.2583472398451376,0.5992531507251013,0.7359211951145718,0.4101015751459163,0.3910707421266403,0.9880365791010188,0.0,0.4425070493497598,0.9207822211616019,0.6311378641588217,1.2,937.0,7.9,893.0,123.0,1106.0,112.0,1463.0,783.0,20.8,33.2,0.8061,29.0,2004.0,2.0,5.0,5.0,22.0,1.2,937.0,7.9,893.0,123.0,1106.0,112.0,1463.0,783.0,20.8,33.2,0.8061,29.0,2004.0,2.0,5.0,5.0,22.0,bad
0.23002420943299887,0.20315116432744346,0.5600775310161517,0.720483876975246,0.44494568140068524,0.39763468043778794,0.9880365791010188,0.0,0.4425070493497598,0.9207822211616019,0.5842198968539452,1.0,901.0,6.5,834.0,102.0,1177.0,103.0,1408.0,738.0,20.1,35.0,0.8149,29.0,2004.0,2.0,5.0,5.0,22.0,1.0,901.0,6.5,834.0,102.0,1177.0,103.0,1408.0,738.0,20.1,35.0,0.8149,29.0,2004.0,2.0,5.0,5.0,22.0,bad
0.32015846430566114,0.2851558132323657,0.6322583017294409,0.7068386552703626,0.47988412987342627,0.4057210277448795,0.9880365791010188,0.0,0.4425070493497598,0.9207822211616019,0.5270704950383144,1.3,955.0,8.5,918.0,102.0,1056.0,93.0,1511.0,762.0,19.5,36.9,0.8258,29.0,2004.0,2.0,5.0,5.0,22.0,1.3,955.0,8.5,918.0,102.0,1056.0,93.0,1511.0,762.0,19.5,36.9,0.8258,29.0,2004.0,2.0,5.0,5.0,22.0,moderate
0.6267652552816597,0.43876196818232593,0.7569602334033345,0.6951590112513835,0.5027943292144452,0.4108149936614518,0.9880365791010188,0.0,0.4425070493497598,0.9207822211616019,0.6311378641588217,2.7,1065.0,13.7,1106.0,142.0,897.0,112.0,1707.0,929.0,19.0,38.2,0.8327,29.0,2004.0,2.0,5.0,5.0,22.0,2.7,1065.0,13.7,1106.0,142.0,897.0,112.0,1707.0,929.0,19.0,38.2,0.8327,29.0,2004.0,2.0,5.0,5.0,22.0,bad
0.6267652552816597,0.3985008223414034,0.7234738151840336,0.6831836488422767,0.5232776239310069,0.4102990894114288,1.0,0.0,0.4425070493497598,1.0,0.6926954412123837,2.7,1035.0,13.8,1110.0,148.0,907.0,125.0,1652.0,1044.0,18.5,39.4,0.832,30.0,2004.0,2.0,5.0,6.0,22.0,2.7,1035.0,13.8,1110.0,148.0,907.0,125.0,1652.0,1044.0,18.5,39.4,0.832,30.0,2004.0,2.0,5.0,6.0,22.0,bad
0.3992262617307109,0.28663034171875146,0.6309041374662746,0.66589184941045,0.5608904942979924,0.4191160068585391,1.0,0.0,0.4425070493497598,1.0,0.6055544172617836,1.6,956.0,9.1,945.0,107.0,1030.0,107.0,1509.0,892.0,17.8,41.7,0.844,30.0,2004.0,2.0,5.0,6.0,22.0,1.6,956.0,9.1,945.0,107.0,1030.0,107.0,1509.0,892.0,17.8,41.7,0.844,30.0,2004.0,2.0,5.0,6.0,22.0,bad
0.08611609406524312,0.15220616331851045,0.580920582501112,0.6998655331639893,0.5656464843625034,0.47703010674093305,1.0,0.0,0.4425070493497598,1.0,0.41429961946768007,0.6,869.0,6.5,835.0,61.0,1078.0,76.0,1437.0,807.0,19.2,42.0,0.9248,30.0,2004.0,2.0,5.0,6.0,22.0,0.6,869.0,6.5,835.0,61.0,1078.0,76.0,1437.0,807.0,19.2,42.0,0.9248,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.0,0.0892172209251283,0.5673128578589376,0.66589184941045,0.6085001315883756,0.4629245569565126,1.0,0.0,0.4425070493497598,1.0,0.6159271430515758,0.3,831.0,6.2,822.0,180.0,1085.0,109.0,1418.0,710.0,17.8,44.8,0.9048,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,831.0,6.2,822.0,180.0,1085.0,109.0,1418.0,710.0,17.8,44.8,0.9048,30.0,2004.0,2.0,5.0,6.0,22.0,bad
0.44701943587156323,0.06183021732482863,0.5350874865809576,0.6453233240783169,0.6502063975333329,0.47260273344736015,1.0,0.0,0.4425070493497598,1.0,0.23427845938161757,1.8,815.0,5.2,774.0,43.0,1113.0,55.0,1374.0,712.0,17.0,47.7,0.9185,30.0,2004.0,2.0,5.0,6.0,22.0,1.8,815.0,5.2,774.0,43.0,1113.0,55.0,1374.0,712.0,17.0,47.7,0.9185,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.0,0.0018047172888077112,0.47770398256769864,0.6505499137174251,0.6431959004390363,0.47210990590440255,1.0,0.0,0.4425070493497598,1.0,0.015075498598587478,0.1,781.0,3.1,661.0,25.0,1271.0,37.0,1299.0,568.0,17.2,47.2,0.9178,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,781.0,3.1,661.0,30.0,1271.0,37.0,1299.0,568.0,17.2,47.2,0.9178,30.0,2004.0,2.0,5.0,6.0,22.0,good
0.0,0.0018047172888077112,0.49409845012517417,0.6531417095150868,0.6488100740418761,0.4803236399487913,1.0,0.0,0.4425070493497598,1.0,0.12307858351059364,0.1,781.0,2.9,645.0,32.0,1295.0,45.0,1320.0,575.0,17.3,47.6,0.9295,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,781.0,2.9,645.0,32.0,1295.0,45.0,1320.0,575.0,17.3,47.6,0.9295,30.0,2004.0,2.0,5.0,6.0,22.0,good
0.0,0.08412250243364305,0.5193418551676738,0.685603099384032,0.5995420526841277,0.48660807607153334,1.0,0.0,0.4425070493497598,1.0,0.2918159818405416,0.2,828.0,3.6,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,828.0,3.6,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.0,0.04093522228143226,0.4562318258177389,0.7227202950876677,0.4958269743994592,0.44788174097747246,1.0,0.0,0.4425070493497598,1.0,0.34403440676707175,0.3,803.0,2.7,635.0,60.0,1417.0,67.0,1272.0,537.0,20.2,37.8,0.8837,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,803.0,2.7,635.0,60.0,1417.0,67.0,1272.0,537.0,20.2,37.8,0.8837,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.0,0.054899557831589896,0.45381797266934215,0.7612666265702839,0.38377623986859855,0.41140435728811814,1.0,0.0,0.4425070493497598,1.0,0.2826239468762788,0.3,811.0,3.0,653.0,52.0,1411.0,60.0,1269.0,486.0,22.0,31.9,0.8335,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,811.0,3.0,653.0,52.0,1411.0,60.0,1269.0,486.0,22.0,31.9,0.8335,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.0,0.11108411427419157,0.4721802540237522,0.8282675406430858,0.24699940705637163,0.41169894267590745,1.0,0.0,0.4425070493497598,1.0,0.3185279287168744,0.4,844.0,3.7,696.0,58.0,1353.0,64.0,1292.0,507.0,25.5,25.9,0.8339,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,844.0,3.7,696.0,58.0,1353.0,64.0,1292.0,507.0,25.5,25.9,0.8339,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.0,0.09260350434959314,0.4737615077410926,0.8626828279667491,0.1638240716000075,0.4050551785776627,1.0,0.0,0.4425070493497598,1.0,0.3185279287168744,0.3,833.0,3.8,697.0,54.0,1361.0,64.0,1294.0,496.0,27.5,22.8,0.8249,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,833.0,3.8,697.0,54.0,1361.0,64.0,1294.0,496.0,27.5,22.8,0.8249,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.0,0.09091137892914913,0.47770398256769864,0.8821908112635444,0.10107384625023719,0.38830134871221056,1.0,0.0,0.4425070493497598,1.0,0.2732799705874212,0.3,832.0,4.2,719.0,52.0,1318.0,59.0,1299.0,502.0,28.7,20.7,0.8024,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,832.0,4.2,719.0,52.0,1318.0,59.0,1299.0,502.0,28.7,20.7,0.8024,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.0,0.0,0.40515004155248846,0.8885186855668625,0.06573527596338635,0.36921095544423255,1.0,0.0,0.4425070493497598,1.0,0.07165244700352569,0.1,771.0,2.6,626.0,34.0,1502.0,41.0,1210.0,430.0,29.1,19.6,0.7771,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,780.0,2.6,626.0,34.0,1448.0,41.0,1210.0,430.0,29.1,19.6,0.7771,30.0,2004.0,2.0,5.0,6.0,22.0,good
0.0,0.0054072387079188156,0.4093654202045129,0.8993927633117593,0.024964373390809258,0.35576970110613837,1.0,0.0,0.4425070493497598,1.0,0.13523599174483952,0.1,783.0,2.8,637.0,41.0,1498.0,46.0,1215.0,439.0,29.8,18.4,0.7595,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,783.0,2.8,637.0,41.0,1448.0,46.0,1215.0,439.0,29.8,18.4,0.7595,30.0,2004.0,2.0,5.0,6.0,22.0,good
0.0,0.06183021732482863,0.4432916254596694,0.9320264984366109,0.0,0.31153463505330437,1.0,0.0,0.4425070493497598,1.0,0.13523599174483952,0.2,815.0,4.2,723.0,41.0,1378.0,46.0,1256.0,471.0,32.0,15.0,0.7028,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,815.0,4.2,723.0,41.0,1378.0,46.0,1256.0,471.0,32.0,17.7,0.7028,30.0,2004.0,2.0,5.0,6.0,22.0,good
0.08611609406524312,0.22024696599310686,0.5306134082342306,0.9070097000446309,0.0,0.3276172783661841,1.0,0.0,0.4425070493497598,1.0,0.42159388447585344,0.6,912.0,6.2,819.0,65.0,1224.0,77.0,1368.0,589.0,30.3,17.0,0.7232,30.0,2004.0,2.0,5.0,6.0,22.0,0.6,912.0,6.2,819.0,65.0,1224.0,77.0,1368.0,589.0,30.3,17.7,0.7232,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.044494380639825803,0.19216312368425076,0.5087085053100464,0.9277068195594639,0.0,0.3445945371218405,1.0,0.0,0.4425070493497598,1.0,0.4634869502970004,0.5,894.0,5.2,774.0,65.0,1239.0,83.0,1339.0,598.0,31.7,16.2,0.745,30.0,2004.0,2.0,5.0,6.0,22.0,0.5,894.0,5.2,774.0,65.0,1239.0,83.0,1339.0,598.0,31.7,17.7,0.745,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.1969445112618341,0.296909100989073,0.5880104996591078,0.8900875146986058,0.06573527596338635,0.3727020690382739,1.0,0.0,0.4425070493497598,1.0,0.5087349084264536,0.9,963.0,7.7,885.0,84.0,1102.0,90.0,1447.0,695.0,29.2,19.6,0.7817,30.0,2004.0,2.0,5.0,6.0,22.0,0.9,963.0,7.7,885.0,84.0,1102.0,90.0,1447.0,695.0,29.2,19.6,0.7817,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.2614896070783901,0.33586854175041025,0.6288695243632332,0.8610202549031649,0.19178320872170784,0.42933017917159133,1.0,0.0,0.4425070493497598,1.0,0.5389719387244919,1.1,990.0,8.8,930.0,89.0,1045.0,95.0,1506.0,739.0,27.4,23.8,0.858,30.0,2004.0,2.0,5.0,6.0,22.0,1.1,990.0,8.8,930.0,89.0,1045.0,95.0,1506.0,739.0,27.4,23.8,0.858,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.32015846430566114,0.38482092490227565,0.6850055991181694,0.8192577149048175,0.27179453687723354,0.41677045167293575,1.0,0.0,0.4425070493497598,1.0,0.6361184928074457,1.3,1025.0,10.1,980.0,114.0,986.0,113.0,1591.0,891.0,25.0,26.9,0.8408,30.0,2004.0,2.0,5.0,6.0,22.0,1.3,1025.0,10.1,980.0,114.0,986.0,113.0,1591.0,891.0,25.0,26.9,0.8408,30.0,2004.0,2.0,5.0,6.0,22.0,bad
0.37393232480075467,0.3457958874943142,0.6733723233458193,0.7930770341598367,0.34555490825963386,0.43534944665455033,1.0,0.0,0.4425070493497598,1.0,0.7059971771547033,1.5,997.0,9.8,971.0,127.0,993.0,128.0,1573.0,930.0,23.6,30.1,0.8663,30.0,2004.0,2.0,5.0,6.0,22.0,1.5,997.0,9.8,971.0,127.0,993.0,128.0,1573.0,930.0,23.6,30.1,0.8663,30.0,2004.0,2.0,5.0,6.0,22.0,bad
0.2914909570500469,0.3158017305161897,0.6349612648643387,0.7673963220677114,0.4180006308855445,0.4533193341493807,1.0,0.0,0.4425070493497598,1.0,0.6556134486412442,1.2,976.0,8.4,916.0,117.0,1044.0,117.0,1515.0,880.0,22.3,33.6,0.8913,30.0,2004.0,2.0,5.0,6.0,22.0,1.2,976.0,8.4,916.0,117.0,1044.0,117.0,1515.0,880.0,22.3,33.6,0.8913,30.0,2004.0,2.0,5.0,6.0,22.0,bad
0.0,0.1667214170160311,0.5593511760325317,0.748763655016006,0.47988412987342627,0.47864283936844826,1.0,0.0,0.4425070493497598,1.0,0.3185279287168744,0.4,878.0,5.4,784.0,46.0,1181.0,64.0,1407.0,610.0,21.4,36.9,0.9271,30.0,2004.0,2.0,5.0,6.0,22.0,0.4,878.0,5.4,784.0,46.0,1181.0,64.0,1407.0,610.0,21.4,36.9,0.9271,30.0,2004.0,2.0,5.0,6.0,22.0,moderate
0.0,0.09766773373591947,0.5193418551676738,0.7315617029677912,0.5316333398497782,0.5012968488897982,1.0,0.0,0.4425070493497598,0.0,0.0,0.2,836.0,4.3,728.0,16.0,1213.0,28.0,1353.0,518.0,20.6,39.9,0.9597,31.0,2004.0,2.0,5.0,0.0,23.0,0.4,836.0,4.3,728.0,30.0,1213.0,36.0,1353.0,518.0,20.6,39.9,0.9597,30.0,2004.0,2.0,5.0,0.0,23.0,good
0.0,0.1293256972569337,0.5673128578589376,0.7114309393972174,0.5843443016051583,0.5160320762872588,1.0,0.0,0.4425070493497598,0.0,0.13523599174483952,0.3,855.0,4.8,751.0,27.0,1107.0,46.0,1418.0,664.0,19.7,43.2,0.9812,31.0,2004.0,2.0,5.0,0.0,23.0,0.4,855.0,4.8,751.0,30.0,1107.0,46.0,1418.0,664.0,19.7,43.2,0.9812,30.0,2004.0,2.0,5.0,0.0,23.0,good
0.44701943587156323,0.0,0.46742177590361983,0.7114309393972174,0.5719364472588871,0.5039817155395118,1.0,0.0,0.4425070493497598,0.0,0.0,1.8,759.0,2.1,588.0,4.0,1323.0,8.0,1286.0,515.0,19.7,42.4,0.9636,31.0,2004.0,2.0,5.0,0.0,23.0,1.8,780.0,2.1,588.0,30.0,1323.0,36.0,1286.0,515.0,19.7,42.4,0.9636,30.0,2004.0,2.0,5.0,0.0,23.0,good
0.44701943587156323,0.0,0.44410520081185145,0.6927880712014,0.6114600976633411,0.508581753283891,1.0,0.0,0.4425070493497598,0.0,0.6159271430515758,1.8,738.0,1.4,539.0,180.0,1421.0,109.0,1257.0,477.0,18.9,45.0,0.9703,31.0,2004.0,2.0,5.0,0.0,23.0,1.8,780.0,1.4,539.0,180.0,1421.0,109.0,1257.0,477.0,18.9,45.0,0.9703,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.44701943587156323,0.0,0.4416625312436986,0.6880102371471003,0.6173416161304949,0.507964748042934,1.0,0.0,0.4425070493497598,0.0,0.0,1.8,736.0,1.3,528.0,19.0,1451.0,32.0,1254.0,477.0,18.7,45.4,0.9694,31.0,2004.0,2.0,5.0,0.0,23.0,1.8,780.0,1.3,528.0,30.0,1448.0,36.0,1254.0,477.0,18.7,45.4,0.9694,30.0,2004.0,2.0,5.0,0.0,23.0,good
0.44701943587156323,0.0,0.4933236898068496,0.6292878376017917,0.7127924984224314,0.5089929335545855,1.0,0.0,0.4425070493497598,0.0,0.2541155015766873,1.8,765.0,2.3,609.0,48.0,1304.0,57.0,1319.0,581.0,16.4,52.4,0.9709,31.0,2004.0,2.0,5.0,0.0,23.0,1.8,780.0,2.3,609.0,48.0,1304.0,57.0,1319.0,581.0,16.4,52.4,0.9709,30.0,2004.0,2.0,5.0,0.0,23.0,moderate
0.044494380639825803,0.2156049880163681,0.6430275690794411,0.6346936284363006,0.7089653832889853,0.5141904095835342,1.0,0.0,0.4425070493497598,0.0,0.2826239468762788,0.5,909.0,6.5,834.0,82.0,1031.0,60.0,1527.0,763.0,16.6,52.1,0.9785,31.0,2004.0,2.0,5.0,0.0,23.0,0.5,909.0,6.5,834.0,82.0,1031.0,60.0,1527.0,763.0,16.6,52.1,0.9785,30.0,2004.0,2.0,5.0,0.0,23.0,moderate
0.3992262617307109,0.4945362367834939,0.8117703018487098,0.6557193810148658,0.6934375954676322,0.5299337721234567,1.0,0.0,0.4425070493497598,0.0,0.4634869502970004,1.6,1108.0,14.2,1123.0,167.0,804.0,83.0,1801.0,1111.0,17.4,50.9,1.0017,31.0,2004.0,2.0,5.0,0.0,23.0,1.6,1108.0,14.2,1123.0,167.0,804.0,83.0,1801.0,1111.0,17.4,50.9,1.0017,30.0,2004.0,2.0,5.0,0.0,23.0,moderate
0.7671779001772243,0.666718979681552,0.9785211645364366,0.7022013480323582,0.6260695024364921,0.5412206451407653,1.0,0.0,0.4425070493497598,0.0,0.7103624320103493,3.6,1252.0,22.7,1369.0,248.0,681.0,129.0,2120.0,1390.0,19.3,46.0,1.0185,31.0,2004.0,2.0,5.0,0.0,23.0,3.6,1252.0,22.7,1369.0,248.0,681.0,129.0,2120.0,1390.0,19.3,46.0,1.0185,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.5331355299368062,0.5772697001921406,0.8670251413025816,0.738085965710552,0.5904642631727787,0.5741343631367005,1.0,0.0,0.4425070493497598,0.0,0.744121577719452,2.2,1175.0,16.3,1188.0,213.0,790.0,137.0,1901.0,1251.0,20.9,43.6,1.0683,31.0,2004.0,2.0,5.0,0.0,23.0,2.2,1175.0,16.3,1188.0,213.0,790.0,137.0,1901.0,1251.0,20.9,43.6,1.0683,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.3992262617307109,0.49834637787268454,0.8055060014723461,0.8300490928418973,0.41208496674297446,0.5799979759417163,1.0,0.0,0.4425070493497598,0.0,0.6744584501697537,1.6,1111.0,14.1,1120.0,161.0,839.0,121.0,1790.0,1141.0,25.6,33.3,1.0773,31.0,2004.0,2.0,5.0,0.0,23.0,1.6,1111.0,14.1,1120.0,161.0,839.0,121.0,1790.0,1141.0,25.6,33.3,1.0773,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.34760570114363315,0.4107002999584174,0.7424825726807562,0.8853653302237177,0.24952004497412328,0.5414213416053981,1.0,0.0,0.4425070493497598,0.0,0.6836504851340166,1.4,1044.0,12.6,1069.0,144.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188,31.0,2004.0,2.0,5.0,0.0,23.0,1.4,1044.0,12.6,1069.0,144.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.34760570114363315,0.37516543038836253,0.7388309175792296,0.9070097000446309,0.1638240716000075,0.5080333181035555,1.0,0.0,0.4425070493497598,0.0,0.669805767981234,1.4,1018.0,13.1,1088.0,127.0,909.0,120.0,1677.0,795.0,30.3,22.8,0.9695,31.0,2004.0,2.0,5.0,0.0,23.0,1.4,1018.0,13.1,1088.0,127.0,909.0,120.0,1677.0,795.0,30.3,22.8,0.9695,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.37393232480075467,0.43213108446503884,0.7653118793859599,0.9159910119600856,0.20802249533105088,0.576808722230502,1.0,0.0,0.4425070493497598,0.0,0.6651144738808962,1.5,1060.0,14.2,1122.0,116.0,863.0,119.0,1721.0,836.0,30.9,24.4,1.0724,31.0,2004.0,2.0,5.0,0.0,23.0,1.5,1060.0,14.2,1122.0,116.0,863.0,119.0,1721.0,836.0,30.9,24.4,1.0724,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.32015846430566114,0.4466780958045236,0.7724165673232998,0.9100224589537756,0.2545334340714779,0.6124353297635703,1.0,0.0,0.4425070493497598,0.0,0.6744584501697537,1.3,1071.0,13.8,1110.0,124.0,864.0,121.0,1733.0,847.0,30.5,26.2,1.1278,31.0,2004.0,2.0,5.0,0.0,23.0,1.3,1071.0,13.8,1110.0,124.0,864.0,121.0,1733.0,847.0,30.5,26.2,1.1278,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.2914909570500469,0.3584577952988568,0.7135228946530239,0.9130161496408482,0.18073725576081318,0.5388769798914906,1.0,0.0,0.4425070493497598,0.0,0.626112962675092,1.2,1006.0,12.1,1054.0,115.0,921.0,111.0,1636.0,769.0,30.7,23.4,1.015,31.0,2004.0,2.0,5.0,0.0,23.0,1.2,1006.0,12.1,1054.0,115.0,921.0,111.0,1636.0,769.0,30.7,23.4,1.015,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.44701943587156323,0.48943998419698326,0.8129051560432283,0.8725373833563458,0.33897025761443805,0.6031371960469365,1.0,0.0,0.4425070493497598,0.0,0.7059971771547033,1.8,1104.0,15.7,1171.0,150.0,827.0,128.0,1803.0,968.0,28.1,29.8,1.1132,31.0,2004.0,2.0,5.0,0.0,23.0,1.8,1104.0,15.7,1171.0,150.0,827.0,128.0,1803.0,968.0,28.1,29.8,1.1132,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.6770436453045621,0.602232942465981,0.9040012704253341,0.8526185855296742,0.3899424952735548,0.6117370110903628,1.0,0.0,0.4425070493497598,0.0,0.8277404862589878,3.0,1196.0,21.4,1336.0,221.0,739.0,159.0,1971.0,1157.0,26.9,32.2,1.1267,31.0,2004.0,2.0,5.0,0.0,23.0,3.0,1196.0,21.4,1336.0,221.0,739.0,159.0,1971.0,1157.0,26.9,32.2,1.1267,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.7530034235897791,0.6565519534204798,0.9654140264511111,0.8371089485232093,0.43735553384034376,0.625509527858319,1.0,0.0,0.4425070493497598,0.0,0.8347629081771664,3.5,1243.0,25.0,1429.0,227.0,687.0,161.0,2093.0,1367.0,26.0,34.6,1.1485,31.0,2004.0,2.0,5.0,0.0,23.0,3.5,1243.0,25.0,1429.0,227.0,687.0,161.0,2093.0,1367.0,26.0,34.6,1.1485,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.5722331198922571,0.5147390727323857,0.8436303165798302,0.8100729302040947,0.4940739124216063,0.6235595964630558,1.0,0.0,0.4425070493497598,0.0,0.6508023753912368,2.4,1124.0,16.6,1199.0,156.0,794.0,116.0,1858.0,1101.0,24.5,37.7,1.1454,31.0,2004.0,2.0,5.0,0.0,23.0,2.4,1124.0,16.6,1199.0,156.0,794.0,116.0,1858.0,1101.0,24.5,37.7,1.1454,30.0,2004.0,2.0,5.0,0.0,23.0,bad
0.2614896070783901,0.3779308947425482,0.7623369690273365,0.7550564513731336,0.6389546100365736,0.6601965072396705,1.0,0.0,0.4425070493497598,0.0,0.5448299983468787,1.1,1020.0,10.7,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044,31.0,2004.0,2.0,5.0,0.0,23.0,1.1,1020.0,10.7,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044,30.0,2004.0,2.0,5.0,0.0,23.0,moderate
0.16207587235046017,0.3985008223414034,0.7491436086208219,0.7022013480323582,0.8947278249178018,0.8403559046288637,1.0,0.0,0.4425070493497598,0.0,0.36042099453802184,0.8,1035.0,7.5,878.0,78.0,977.0,69.0,1694.0,825.0,19.3,68.8,1.519,31.0,2004.0,2.0,5.0,0.0,23.0,0.8,1035.0,7.5,878.0,78.0,977.0,69.0,1694.0,825.0,19.3,68.8,1.519,30.0,2004.0,2.0,5.0,0.0,23.0,moderate
0.0,0.3301642412798516,0.7116462736105688,0.6608329610847821,1.0,0.8983845295391032,1.0,0.0,0.4425070493497598,0.0,0.26377894534776913,0.4,986.0,5.3,781.0,60.0,1063.0,58.0,1633.0,693.0,17.6,81.6,1.6296,31.0,2004.0,2.0,5.0,0.0,23.0,0.4,986.0,5.3,781.0,60.0,1063.0,58.0,1633.0,693.0,17.6,80.5,1.6296,30.0,2004.0,2.0,5.0,0.0,23.0,moderate
0.08611609406524312,0.3737806621192772,0.7382210391996464,0.66589184941045,0.9983309300217256,0.8940637344718727,1.0,0.0,0.4425070493497598,0.0,0.2732799705874212,0.6,1017.0,6.5,834.0,61.0,986.0,59.0,1676.0,734.0,17.8,80.3,1.6212,31.0,2004.0,2.0,5.0,0.0,23.0,0.6,1017.0,6.5,834.0,61.0,986.0,59.0,1676.0,734.0,17.8,80.3,1.6212,30.0,2004.0,2.0,5.0,0.0,23.0,moderate
0.0,0.23561080385488242,0.6811425198216619,0.685603099384032,0.9587649226671393,0.8869351358095631,0.0,0.0,0.4425070493497598,0.3562071871080222,0.12307858351059364,0.3,922.0,4.7,750.0,46.0,1085.0,45.0,1585.0,685.0,18.6,75.7,1.6074,1.0,2004.0,2.0,6.0,1.0,23.0,0.4,922.0,4.7,750.0,46.0,1085.0,45.0,1585.0,685.0,18.6,75.7,1.6074,1.0,2004.0,2.0,6.0,1.0,23.0,good
0.44701943587156323,0.08752102544857399,0.6158888172845396,0.7091403705160269,0.8908237271637904,0.8538517459721815,0.0,0.0,0.4425070493497598,0.3562071871080222,0.0,1.8,830.0,2.9,644.0,17.0,1235.0,23.0,1487.0,524.0,19.6,68.4,1.5443,1.0,2004.0,2.0,6.0,1.0,23.0,1.8,830.0,2.9,644.0,30.0,1235.0,36.0,1487.0,524.0,19.6,68.4,1.5443,1.0,2004.0,2.0,6.0,1.0,23.0,good
